brand,breadcrumbs,colour,description,image_url,price,product_id,product_name,reviews,sizes,sku
,,,,//carbon38.com/cdn/shop/files/CARB-CRB22061-WHTTIDE-23SS-Breton-Stripe-French-Terry-1-2-Zip-color-White-Quiet-Tide_0507.jpg?v=1684371328&width=1000,,,Breton Stripe French Terry 1/2 Zip,,,
,,,,//carbon38.com/cdn/shop/files/WOLF-52984-BLKBLK-Thermal-Top-Long-Sleeves-color-Black_23834.jpg?v=1701823402&width=1000,,,Thermal Top Long Sleeve,,,
,,,,//carbon38.com/cdn/shop/products/CARB-CRB20403-BLKBLK-tank-in-diamond-compression-Color-BLACK_713beca6-a07a-4062-9412-8a3b0afdbb01.jpg?v=1701204609&width=1000,,,Tank In Diamond Compression,,,
,,,,//carbon38.com/cdn/shop/files/ERIN-2314230-BLUEBLUDRK-JACKIE-SWEATER-color-INK_9363.jpg?v=1698706389&width=1000,,,Jackie Sweater,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD6032-BRWN-23HOL-Fleece-Back-Half-Zip-Top-color-Dark-Olive-Acid-Lime_7498.jpg?v=1701818015&width=1000,,,Fleece Back Half Zip Top,,,
,,,,//carbon38.com/cdn/shop/files/SERO-602256-WHTOFFWHI-DonnaSweater-color-Winter-White_23677.jpg?v=1701806504&width=1000,,,Donna Sweater,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD6004-BLK-23SS-SLEEVELESS-MOCK-NECK-TOP-color-BLACK_15916.jpg?v=1700259106&width=1000,,,SLEEVELESS MOCK NECK TOP IN MELT,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD6028-WHT-23FAL-Long-Sleeve-Off-Shoulder-Tee-color-White_2.jpg?v=1694191404&width=1000,,,Long Sleeve Off Shoulder Tee,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD344-BLK-23HOL-Strap-Tank-color-Black_7473.jpg?v=1701978708&width=1000,,,Seamed Tank in Melt,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD638A-BLK-23SS-Short-Sleeve-Pocket-Tee-color-Black_0081.jpg?v=1682452550&width=1000,,,Short Sleeve Pocket Tee,,,
,,,,//carbon38.com/cdn/shop/files/CARB-W235-BLKBLK-BLACK-RIBBED-TANK-COLOR-BLACK_15607.jpg?v=1700613694&width=1000,,,Ribbed Tank,,,
,,,,//carbon38.com/cdn/shop/files/BEYO-SD4382-BLKBLK-SPACEDYE-SLIM-RACERBACK-CROPPED-TANK-color-DARKEST-NIGHT_0099.jpg?v=1684269220&width=1000,,,Spacedye Slim Racerback Cropped Tank,,,
,,,,//carbon38.com/cdn/shop/files/MISS-SS24SW05-MULTIMULTI-Crewneck-Sweatshirt-color-Rainbow-Lilla-arancio-lime_3283.jpg?v=1704825394&width=1000,,,Crewneck Sweatshirt,,,
,,,,//carbon38.com/cdn/shop/products/CARB-YD614-WHIWHI-Oversized-Button-Up-Shirt-color-White_4357.jpg?v=1678151380&width=1000,,,Oversized Button Up Shirt,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD6053-WHT-23SM-Front-Twist-Tank-color-White_25362.jpg?v=1686592966&width=1000,,,Front Twist Tank,,,
,,,,//carbon38.com/cdn/shop/files/BNDR-BND10227-BLKBLK-Les-Sport-Bandier-1-2-Zip-Sweatshirt-color-Black-White_1357.jpg?v=1708550402&width=1000,,,Les Sports Bandier 1/2 Zip Sweatshirt,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD6004-WHT-23SS-SLEEVELESS-MOCK-NECK-TOP-color-WHITE_15866.jpg?v=1700615453&width=1000,,,SLEEVELESS MOCK NECK TOP IN MELT,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD615-GREY-22HOL-Off-Shoulder-Sweatshirt-in-french-terry-color-Heather-Grey_63545-Edit.jpg?v=1712350695&width=1000,,,Off Shoulder Sweatshirt in French Terry,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD6017H-GREYDRK-23FAL-Zip-Long-Sleeve-Run-Top-color-Charcoal-heather_47083.jpg?v=1692644562&width=1000,,,Zip Long Sleeve Run Top,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD335-BLK-23SS-Long-RacerBack-Tank-color-Black_21.jpg?v=1685656615&width=1000,,,Long RacerBack Tank,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD615-OLVE-22FAL-Off-Shoulder-Sweatshirt-in-french-terry-color-Olive_2219-Edit.jpg?v=1729644563&width=1000,,,Off Shoulder Sweatshirt in French Terry,,,
,,,,//carbon38.com/cdn/shop/files/VARL-VAR00882-BRWNBRWDRK-CARMEN-KNIT-color-COCOA-SHELL_45599.jpg?v=1695162117&width=1000,,,Carmen Knit,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD6059-WHT-24SS-Puff-Sleeve-Full-Zip-Top-color-White-Sweet-Lavender_19003.jpg?v=1703039814&width=1000,,,Puff Sleeve Full Zip Top,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD6017H-GREYLT-23FAL-Zip-Long-Sleeve-Run-Top-color-Silver-heather_47289.jpg?v=1692644476&width=1000,,,Zip Long Sleeve Run Top,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD658M-BLUE-23HOL-Long-Sleeve-Wrap-Top-in-Melt-color-white_21283.jpg?v=1702085111&width=1000,,,Long Sleeve Wrap Top in Melt,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD335-OLVE-23HOL-Long-RacerBack-Tank-color-Olive_20555.jpg?v=1701208362&width=1000,,,Long RacerBack Tank,,,
,,,,//carbon38.com/cdn/shop/products/CARB-YD640-WHT-22SM-WIDE-SCOOP-BRA-TANK-color-White_0437.jpg?v=1680737603&width=1000,,,Wide Scoop Bra Tank in Melt,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD6014-PRNTLEO-23SM-One-Shoulder-convertible-Tank-color-Leopard-Print_30416-Edit.jpg?v=1719435017&width=1000,,,One Shoulder Convertible Tank in Melt,,,
,,,,//carbon38.com/cdn/shop/files/WSLY-BW202137-GREYGRYMED-Rivington-Ribbed-Long-Sleeve-Top-color-Grey-Heather_1569.jpg?v=1708544447&width=1000,,,Rivington Ribbed Long Sleeve Top,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD6053-BLK-23SM-Front-Twist-Tank-color-Black_25485.jpg?v=1690229946&width=1000,,,Front Twist Tank,,,
,,,,//carbon38.com/cdn/shop/files/BNDR-BND10227-WHTWHI-Les-Sport-Bandier-1-2-Zip-Sweatshirt-color-White-Cordovan_1527.jpg?v=1708550217&width=1000,,,Les Sports Bandier 1/2 Zip Sweatshirt,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD6038-GREY-23HOL-Pearl-Sweatshirt-color-Heather-Grey_4923.jpg?v=1699036378&width=1000,,,Pearl Sweatshirt,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD615-WHIWHI-Off-Shoulder-Sweatshirt-in-french-terry-color-WHITE_3198-Edit.jpg?v=1719945829&width=1000,,,Off Shoulder Sweatshirt in French Terry,,,
,,,,//carbon38.com/cdn/shop/files/CARB-W235-WHIWHI-ribbed-tank-1-Color-WHITE_15247.jpg?v=1700613811&width=1000,,,Ribbed Tank,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD638A-OLVE-23FAL-Short-Sleeve-Pocket-Tee-color-Olive_20316.jpg?v=1701209542&width=1000,,,Short Sleeve Pocket Tee,,,
,,,,//carbon38.com/cdn/shop/files/OOPSCL-23K220-MULTIMULTI-Storm-Turtle-Neck-Top-color-Storm_36272.jpg?v=1705538102&width=1000,,,Storm Turtle Neck Top,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD335-WHT-23SS-Long-RacerBack-Tank-color-white_14201.jpg?v=1710451259&width=1000,,,Long RacerBack Tank,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD640-BLK-22HOL-Wide-scoop-Bra-Tank-in-melt-color-BLACK_21232.jpg?v=1701380480&width=1000,,,Wide Scoop Bra Tank in Melt,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD6087-DRKCHMBRY-24SM-Chambray-Denim-Shirt-color-Medium-Wash_64212-Edit.jpg?v=1714523159&width=1000,,,Chambray Denim Shirt,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD638A-WHT-23SS-Short-Sleeve-Pocket-Tee-color-White_0158.jpg?v=1682454611&width=1000,,,Short Sleeve Pocket Tee,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD6069-WHT-24SS-Short-Sleeve-Sweater-color-White_39199.jpg?v=1706730861&width=1000,,,Short Sleeve Sweater,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD6117-LOTUS-24SM-Short-Sleeve-Rouched-Tee-color-Lotus_63895-Edit.jpg?v=1713206938&width=1000,,,Short Sleeve Ruched Tee,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD694-WHT-23SM-Short-Sleeve-Off-Shoulder-Sweatshirt-in-french-terry-color-White_0653.jpg?v=1685648425&width=1000,,,Short Sleeve Off Shoulder Sweatshirt in French Terry,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD6053-CARIB-24SS-Front-Twist-Tank-color-Caribou_43931-Edit.jpg?v=1707846142&width=1000,,,Front Twist Tank,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD6087-LTCHMBRY-24SM-Chambray-Denim-Shirt-color-Light-Wash_0089-Edit.jpg?v=1718901897&width=1000,,,Chambray Denim Shirt,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD615-NVY-22HOL-Off-Shoulder-Sweatshirt-in-french-terry-color-NAVY-BLAZER_15965.jpg?v=1700258206&width=1000,,,Off Shoulder Sweatshirt in French Terry,,,
,,,,//carbon38.com/cdn/shop/files/PORT-TOP-BLK-0053-BLKBLK-Lauren-Top-color-Black_1447-Edit.jpg?v=1713916469&width=1000,,,Lauren Top,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD338-CARIB-24SS-Strappy-Tank-in-Melt-color-Caribou_39133.jpg?v=1706729372&width=1000,,,Strappy Tank in Melt,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD347-BLK-24SS-High-Neck-Laser-Cut-Tank-color-Black_38769.jpg?v=1706654170&width=1000,,,High Neck Laser Cut Tank in Diamond Compression,,,
,,,,//carbon38.com/cdn/shop/files/GOLD-GB363-10-241-ORNGORNGNEO-Cassia-Polo-color-Papaya_65306-Edit.jpg?v=1716945760&width=1000,,,Cassia Polo,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD6089-MTDCLY-24SM-Puff-Sleeve-Tee-color-Muted-Clay_63945-Edit.jpg?v=1713294461&width=1000,,,Puff Sleeve Tee,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD615-TOMATPUREE-24SM-Off-Shoulder-Sweatshirt-color-Tomato_12229-Edit.jpg?v=1716250111&width=1000,,,Off Shoulder Sweatshirt in French Terry,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD694-GRNTGRN-24SM-Short-Sleeve-Off-Shoulder-Sweatshirt-color-Granite-Green_65060-Edit.jpg?v=1713382286&width=1000,,,Short Sleeve Off Shoulder Sweatshirt in French Terry,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD694-GRN-24FAL-Short-Sleeve-Off-Shoulder-Sweatshirt-color-Malachite_4649-Edit.jpg?v=1719852398&width=1000,,,Short Sleeve Off Shoulder Sweatshirt in French Terry,,,
,,,,//carbon38.com/cdn/shop/files/PORT-TOP-CHY-0007-IVRYOFFWHI-Elle-Top-color-Chantilly_1355-Edit.jpg?v=1713915829&width=1000,,,Elle Top,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD6098-BLK-24SM-Cap-Sleeve-Top-color-Black_64149-Edit.jpg?v=1713489145&width=1000,,,Cap Sleeve Top,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD6117-WHT-24SM-Short-Sleeve-Rouched-Tee-color-White_63829-Edit.jpg?v=1713294847&width=1000,,,Short Sleeve Ruched Tee,,,
,,,,//carbon38.com/cdn/shop/files/MISS-DS24SN15-MULTIMULTI-Crewneck-Sweater-color-Orange-Multi_1473-Edit.jpg?v=1712337034&width=1000,,,Ribbed crew-neck jumper with contrasting collar,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD345-BLUE-24SM-Colorblock-High-Neck-Tank-color-Navy-Digital-Green_1900-Edit.jpg?v=1716245205&width=1000,,,Colorblock High Neck Tank,,,
,,,,//carbon38.com/cdn/shop/files/MISS-MC22SL00-MULTIMULTI-Long-Sleeve-T-Shirt-color-Red-Blue-Space_1651-Edit.jpg?v=1715989367&width=1000,,,Long Sleeve T Shirt,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD338-RED-24FAL-Strappy-Tank-in-Melt-color-Tomato_1132-Edit.jpg?v=1719620604&width=1000,,,Strappy Tank in Melt,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD6089-WHT-24SM-Puff-Sleeve-Tee-color-White_64002-Edit.jpg?v=1713294617&width=1000,,,Puff Sleeve Tee,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD335-SLSHY-24SM-Long-RacerBack-Tank-color-Slushy_63527-Edit.jpg?v=1714787544&width=1000,,,Long RacerBack Tank,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD6096-BLUE-24SM-Sleeveless-Golf-Top-color-Navy_61501-Edit.jpg?v=1715820722&width=1000,,,Sleeveless Golf Top,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD353-DEEPLAG-24SM-Mod-Tennis-Top-color-Deep-Lagoon_1804-Edit.jpg?v=1715816632&width=1000,,,Mod Tennis Top in Scuba,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD335-ENAMBLUE-24FAL-Long-Racerback-Tank-color-Enamel-Blue_4612-Edit.jpg?v=1734036594&width=1000,,,Long Racerback Tank,,,
,,,,//carbon38.com/cdn/shop/files/THEU-USW224033-MULTIMULTI-Wabi-Sabi-Nikko-Knit-Vest-color-Stripe_0914-Edit.jpg?v=1716330858&width=1000,,,Wabi Sabi Nikko Knit Vest,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD6097-BLUE-24SM-Short-Sleeve-Collared-Cardigan-color-Navy_0018-Edit.jpg?v=1716318132&width=1000,,,Short Sleeve Collared Cardigan,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD6028-DEEPLAG-24SM-Long-Sleeve-Off-Shoulder-Tee-color-Deep-Lagoon_0039-Edit.jpg?v=1715966842&width=1000,,,Long Sleeve Off Shoulder Tee,,,
,,,,//carbon38.com/cdn/shop/files/NORMA-KK3226PL786001-BLKBLK-One-Shoulder-Peasant-Top-color-Black_0043-Edit.jpg?v=1717187790&width=1000,,,One Shoulder Peasant Top,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD6096-WHT-24SM-Sleeveless-Golf-Top-color-White_0996-Edit.jpg?v=1717445041&width=1000,,,Sleeveless Golf Top,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD6097-WHT-24SM-Short-Sleeve-Collared-Cardigan-color-White_61269-Edit.jpg?v=1716314216&width=1000,,,Short Sleeve Collared Cardigan,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD6098-WHT-24SM-Cap-Sleeve-Top-color-White_64079-Edit.jpg?v=1713489627&width=1000,,,Cap Sleeve Top,,,
,,,,//carbon38.com/cdn/shop/files/VARL-VAR02071-WHTBLUDRK-Penelope-Performance-Polo-color-White-Blue-Knits_60851-Edit.jpg?v=1716337230&width=1000,,,Penelope Performance Polo,,,
,,,,//carbon38.com/cdn/shop/files/SERO-3752-12-WHTBLUDRK-Sharlie-Sweater-color-White-Navy-Stripe_0306-Edit.jpg?v=1717179547&width=1000,,,Sharlie Sweater,,,
,,,,//carbon38.com/cdn/shop/files/ADID-IN3613-PRNTABSMULTI-adidas-by-Stella-McCartney-Woven-Tracktop-Printed-color-chalk-pearl-black_48891-Edit.jpg?v=1709680363&width=1000,,,adidas by Stella McCartney Woven TrackTop Printed,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD6014LP-CHARCLEO-24SM-One-Shoulder-Convertible-Tank-color-Charcoal-Leopard_0867-Edit.jpg?v=1719435822&width=1000,,,One Shoulder Convertible Tank in Melt,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD562-MOONHEATH-24FAL-Half-Zip-Asymmetrical-Pullover-color-Moonbeam-Heather_8254-Edit.jpg?v=1723585403&width=1000,,,Half Zip Asymmetrical Pullover in Interlock,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD6117-BLK-24SM-Short-Sleeve-Ruched-Tee-color-Black_63579-Edit.jpg?v=1715815607&width=1000,,,Short Sleeve Ruched Tee,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD273LP-SNOWLEO-24SM-One-Shoulder-Convertible-Bra-Top-color-Snow-Leopard_63834-Edit_53c0cbf1-5adc-41b1-b398-9c663b0434f3.jpg?v=1717540261&width=1000,,,One Shoulder Convertible Tank in Melt,,,
,,,,//carbon38.com/cdn/shop/files/AVI-P152-24W-WHTWHI-Volley-Zip-Sleeveless-Top-color-White_1403-Edit.jpg?v=1718901491&width=1000,,,Volley Zip Sleeveless Top,,,
,,,,//carbon38.com/cdn/shop/files/BND10296_GARDENIA_Side_1.jpg?v=1731893304&width=1000,,,Classic Logo Terry Hoodie,,,
,,,,//carbon38.com/cdn/shop/files/NORMA-ST2246TEA49951-BLUEBLUDRK-Racer-Tailored-Terry-Tank-Top-color-True-Navy_0120-Edit.jpg?v=1717636022&width=1000,,,Racer Tailored Terry Tank Top,,,
,,,,//carbon38.com/cdn/shop/files/THEU-USW324062-NUDENUDMED-Athena-Knit-Top-color-Natural_0442-Edit.jpg?v=1723598706&width=1000,,,Athena Knit Top,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD6060-REDAHL-24FAL-Long-Sleeve-Ballet-Wrap-color-Red-Dahlia-13-Edit.jpg?v=1723510446&width=1000,,,Long Sleeve Tie Top in Melt,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD6066-IVRY-24SS-Slouchy-Knit-Sweater-color-Off-White_33797.jpg?v=1704248143&width=1000,,,Slouchy Knit Sweater,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD6091-WHT-24SM-Fringe-Mock-Neck-color-White_64253-Edit.jpg?v=1715632399&width=1000,,,Fringe Mock Neck in Melt,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD615-YLLW-24FAL-Off-Shoulder-Sweatshirt-color-Charlock_7767-Edit.jpg?v=1722375496&width=1000,,,Off Shoulder Sweatshirt in French Terry,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD640-NVY-22HOL-Wide-Scoop-Bra-Tank-color-Navy-Blazer_20898.jpg?v=1701307246&width=1000,,,Wide Scoop Bra Tank in Melt,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD6118-BLUE-24FAL-Pullover-Sweatshirt-color-Navy-Blazer_14386-Edit.jpg?v=1724200809&width=1000,,,Pullover Sweatshirt,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD345-CORNBLU-24FAL-Colorblock-High-Neck-Tank-color-Coronet-Blue-Charlock_7615-Edit.jpg?v=1722550045&width=1000,,,Colorblock High Neck Tank,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD338-CHARL-24FAL-Strappy-Tank-in-Melt-color-Charlock_20944-Edit.jpg?v=1724344593&width=1000,,,Strappy Tank in Melt,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD6109-IVRY-24FAL-Mixed-Media-Rugby-Collared-Sweater-color-Ivory_7072-Edit.jpg?v=1724260275&width=1000,,,Mixed Media Rugby Collared Sweater,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD345-REDAHL-24FAL-Colorblock-High-Neck-Tank-color-Navy-Red-Dahlia35-Edit.jpg?v=1722549887&width=1000,,,Colorblock High Neck Tank,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD6028-BLUE-23FAL-Long-Sleeve-Off-Shoulder-Tee-color-Navy-Blazer_42723.jpg?v=1692658436&width=1000,,,Long Sleeve Off Shoulder Tee,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD6060-CHARL-24FAL-Long-Sleeve-Ballet-Wrap-color-Charlock_7800-Edit.jpg?v=1723501484&width=1000,,,Long Sleeve Tie Top in Melt,,,
,,,,//carbon38.com/cdn/shop/files/ADID-IB5528-BLKBLK-aSMC-TruePace-Running-Crop-color-Black_18-Edit.jpg?v=1724098161&width=1000,,,aSMC TruePace Running Crop,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD6110-IVRY-24FAL-Varsity-Cable-Knit-Cardigan-color-Cream_7346-Edit.jpg?v=1724261264&width=1000,,,Varsity Cable Knit Cardigan,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD6066R-HTHCRN-24FAL-Wool-Blend-Slouchy-Knit-Sweater-color-Heather-Coronet_7305-Edit.jpg?v=1723596926&width=1000,,,Wool Blend Slouchy Knit Sweater,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD356-BLK-24SM-Running-Tank-color-Black_7499-Edit.jpg?v=1721083411&width=1000,,,Pleated Running Tank,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD694-BLUECORNET-24FAL-Short-Sleeve-Off-Shoulder-Sweatshirt-color-Coronet-Blue_7460-Edit.jpg?v=1721863230&width=1000,,,Short Sleeve Off Shoulder Sweatshirt in French Terry,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD6118-BLK-24SM-Pullover-Sweatshirt-color-Black_0595-Edit_f3887ceb-219e-4491-9682-9126914c5b12.jpg?v=1719270467&width=1000,,,Pullover Sweatshirt,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD562-BLK-24FAL-Half-Zip-Asymmetrical-Pullover-color-Black_8305-Edit.jpg?v=1723585236&width=1000,,,Half Zip Asymmetrical Pullover in Interlock,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD6095-BLK-24FAL-Crochet-Off-Shoulder-Sweatshirt-color-Black_11905-Edit.jpg?v=1723227894&width=1000,,,Crochet Off Shoulder Sweater,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD6060-BURNTSIEN-24FAL-Long-Sleeve-Ballet-Wrap-color-Burnt-Sienna_14201-Edit.jpg?v=1723577846&width=1000,,,Long Sleeve Tie Top in Melt,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD6108-BLK-MESHSHIRT19-Edit.jpg?v=1724105299&width=1000,,,Collared High Low Tunic,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD352-BLK-24SM-Fringe-Tank-color-Black_64061-Edit.jpg?v=1715631847&width=1000,,,Fringe Tank in Melt,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD6060-BLK-24FAL-Long-Sleeve-Ballet-Wrap-color-Black_8392-Edit.jpg?v=1723501303&width=1000,,,Long Sleeve Tie Top in Melt,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD6111-BLK-24FAL-Sheer-Spliced-Mock-Neck-color-Black_8049-Edit.jpg?v=1724106247&width=1000,,,Sheer Spliced Mock Neck in Melt,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD6103-BLK-24FAL-Asymmetrical-Sweater-Top-color-Black_1298-Edit.jpg?v=1719879080&width=1000,,,Asymmetrical Sweater Top,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD6036R-ORNG-24FAL-Cross-Over-Sweater-color-Burnt-Sienna_8425-Edit.jpg?v=1724191277&width=1000,,,Cross Over Sweater,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD615-BLK-22HOL-Off-Shoulder-Sweatshirt-in-french-terry-color-BLACK_2270-Edit.jpg?v=1729644899&width=1000,,,Off Shoulder Sweatshirt in French Terry,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD6066R-RED-24FAL-Wool-Blend-Slouchy-Knit-Sweater-color-Red-Dahlia_1766-Edit.jpg?v=1723598315&width=1000,,,Wool Blend Slouchy Knit Sweater,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD6004T-BLK-23FAL-Tuxedo-Mock-Neck-Top-color-Black_36553.jpg?v=1705437616&width=1000,,,Tuxedo Mock Neck Top,,,
,,,,//carbon38.com/cdn/shop/files/ADID-IW9915-GREYGRYMED-aSMC-CRO-Hoodie-color-Mgreyh_40-Edit.jpg?v=1724100046&width=1000,,,aSMC CRO Hoodie,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD6118-GREY-24FAL-Pullover-Sweatshirt-color-Heather-Grey_14274-Edit.jpg?v=1724200952&width=1000,,,Pullover Sweatshirt,,,
,,,,//carbon38.com/cdn/shop/files/NORMA-KK1246PLC85944-WHTWHI-NK-Sleeve-Drop-Shoulder-Side-Drape-Top-color-Snow-White_14480-Edit.jpg?v=1723586181&width=1000,,,NK Sleeve Drop Shoulder Side Drape Top,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD6103-IVRY-24FAL-Asymmetrical-Sweater-Top-color-Ivory_1364-Edit.jpg?v=1719878875&width=1000,,,Asymmetrical Sweater Top,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD570-BLK-24FAL-Mock-Neck-Corset-Zip-Top-color-Black_8083-Edit.jpg?v=1724108138&width=1000,,,Mock Neck Corset Zip Top in Melt,,,
,,,,//carbon38.com/cdn/shop/files/NORMA-ST3246WSF96944-WHTWHI-Oversized-Raglan-Sleeve-Top-W-Tube-Scarf-color-Snow-White_6228-Edit.jpg?v=1726009707&width=1000,,,Oversized Raglan Sleeve Top W/ Tube Scarf,,,
,,,,//carbon38.com/cdn/shop/files/VARL-VAR01750-GREYGRYMED-Willard-Half-Zip-Knit-2.0-color-Fog_3987-Edit.jpg?v=1724102965&width=1000,,,Willard Half Zip Knit 2.0,,,
,,,,//carbon38.com/cdn/shop/files/VARL-VAR02124-IVRYOFFWHI-Timberley-Half-Zip-Midlayer-color-Cement-Marl_4378-Edit.jpg?v=1724103297&width=1000,,,Timberley Half Zip Midlayer,,,
,,,,//carbon38.com/cdn/shop/files/THEU-USW324104-NUDENUDMED-Castilla-Clara-Knit-Crew-color-Natural_0278-Edit.jpg?v=1727284601&width=1000,,,Castilla Clara Knit Crew,,,
,,,,//carbon38.com/cdn/shop/files/ELSWIV-EIV-SVCARB38LW-IVRYMULTI-Club38-Sweater-Vest-color-Ivory-Navy-Red_21474-Edit.jpg?v=1728080886&width=1000,,,Club38 Sweater Vest,,,
,,,,//carbon38.com/cdn/shop/files/PORT-TOP-CHY-0054-IVRYBRWDRK-Serena-Top-color-Chantilly-Dark-Chocolate-Black_21524-Edit.jpg?v=1728328142&width=1000,,,Serena Top,,,
,,,,//carbon38.com/cdn/shop/files/THEO-T2406K604-BLKBLK-Nomai-Sheer-Sleeve-Mock-Neck-Sweater-color-Black_2800-Edit.jpg?v=1721775313&width=1000,,,Nomai Sheer Sleeve Mock Neck Sweater,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD570-WHT-24FAL-Mock-Neck-Corset-Zip-Top-color-White_12094-Edit.jpg?v=1724108844&width=1000,,,Mock Neck Corset Zip Top in Melt,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD6124-BLK-24HOL-Sweater-Shrug-color-Black_28899-Edit.jpg?v=1727870134&width=1000,,,Sweater Shrug,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD6066R-IVRY-24FAL-Wool-Blend-Slouchy-Knit-Sweater-color-Off-White_24380-Edit.jpg?v=1726083180&width=1000,,,Wool Blend Slouchy Knit Sweater,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD6036R-BLK-24FAL-Cross-Over-Sweater-color-black4-Edit.jpg?v=1727113882&width=1000,,,Cross Over Sweater,,,
